district,variable,n_years,MK_tau,MK_Z,p_value,sen_slope_per_year,sen_slope_per_decade,trend,zone
Mymensingh,wet_bulb,18,0.5032679738562091,2.878705272498567,0.00399311317492268,0.03538758938108207,0.35387589381082074,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,wbgt_shade,18,0.49019607843137253,2.8029498705907097,0.005063753941491278,0.033395694979641635,0.3339569497964163,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Naogaon,temperature,45,0.2606060606060606,2.514056178548825,0.011935142018624667,0.009899546055449418,0.09899546055449418,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,tmax,45,0.38181818181818183,3.6879345498556693,0.0002260817816361893,0.05314086308559801,0.5314086308559801,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,tmin,45,0.08888888888888889,0.8510618191974622,0.3947350133030303,0.004430589243016651,0.044305892430166506,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,humidity,45,0.2767676767676768,2.670573294723071,0.007572183789693376,0.07298628822583506,0.7298628822583506,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,dew_point,45,0.4404040404040404,4.255309095987311,2.0876041834982928e-05,0.028332565794915505,0.28332565794915504,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,heat_index,45,0.494949494949495,4.783554363075391,1.722222845668142e-06,0.03711902656903715,0.3711902656903715,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,wet_bulb,45,0.41818181818181815,4.040098061247723,5.342885743275794e-05,0.019437884613750914,0.19437884613750914,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,wbgt_shade,45,0.39595959595959596,3.8248870265081343,0.0001308320670567742,0.017326930740502178,0.17326930740502178,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Narail,temperature,43,0.09634551495016612,0.9000261639315723,0.3681063271849119,0.0039208472469596245,0.039208472469596245,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,tmax,43,0.49058693244739754,4.625715865787848,3.7330677242763954e-06,0.0502048753385653,0.502048753385653,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,tmin,43,-0.14728682170542637,-1.3814355074298552,0.1671450946627271,-0.007526226603024217,-0.07526226603024216,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,humidity,43,0.24031007751937986,2.260530830339763,0.023788325210398753,0.07332653374569702,0.7332653374569702,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,dew_point,43,0.4883720930232558,4.604785024766184,4.128921591517454e-06,0.026949771689497717,0.26949771689497715,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,heat_index,43,0.3444075304540421,3.2442803583579933,0.0011774778863271607,0.01989069080580905,0.1989069080580905,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,wet_bulb,43,0.43521594684385384,4.102444840246236,4.088073349062249e-05,0.016358661234755732,0.16358661234755734,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,wbgt_shade,43,0.3643410852713178,3.4326579275529734,0.0005976956734483618,0.011738127826908121,0.11738127826908121,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Narayanganj,temperature,45,0.47878787878787876,4.6270372469011445,3.7093382443398326e-06,0.028547270725080585,0.28547270725080587,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,tmax,45,0.5737373737373738,5.54657530442484,2.913191909925672e-08,0.05460526896746157,0.5460526896746156,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,tmin,45,0.397979797979798,3.844451666029915,0.00012082229500265385,0.021903808305657663,0.21903808305657663,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,humidity,45,-0.5595959595959596,-5.409622827772374,6.315762179909257e-08,-0.12254416284703326,-1.2254416284703327,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,dew_point,45,0.08282828282828283,0.7923679006321199,0.42814619037210333,0.0032267094110883235,0.032267094110883236,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,heat_index,45,0.38181818181818183,3.6879345498556693,0.0002260817816361893,0.032250093749134456,0.32250093749134456,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,wet_bulb,45,0.21212121212121213,2.0445048300260873,0.040903700737468185,0.008212734364759873,0.08212734364759873,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,wbgt_shade,45,0.3292929292929293,3.17925392228937,0.0014765468151698435,0.013936441826598677,0.13936441826598678,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,temperature,45,0.5191919191919192,5.018330037336759,5.212257758735461e-07,0.03251452885014523,0.3251452885014523,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,tmax,45,0.5494949494949495,5.3117996301634705,1.0854791598902125e-07,0.03502437322895439,0.35024373228954386,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,tmin,45,0.5777777777777777,5.5857045834684005,2.32754602258467e-08,0.040155307158787734,0.40155307158787734,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,humidity,45,-0.5050505050505051,-4.881377560684294,1.0534732366451749e-06,-0.12748952017366566,-1.2748952017366566,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,dew_point,45,0.22626262626262628,2.1814573066785523,0.029149608947643957,0.008566381460104308,0.08566381460104308,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,heat_index,45,0.501010101010101,4.842248281640733,1.2837821266042937e-06,0.0428902604825403,0.428902604825403,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,wet_bulb,45,0.3717171717171717,3.5901113522467654,0.0003305367282120386,0.012462136342269076,0.12462136342269076,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,wbgt_shade,45,0.44242424242424244,4.274873735509091,1.9124564675454536e-05,0.01904290361718414,0.1904290361718414,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Natore,temperature,45,0.28484848484848485,2.7488318528101936,0.005980805864951755,0.01275025979503457,0.1275025979503457,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,tmax,45,0.4080808080808081,3.942274863638819,8.071240195706153e-05,0.053788334500469936,0.5378833450046994,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,tmin,45,0.2222222222222222,2.1423280276349908,0.032167094986236044,0.009040921377669472,0.09040921377669472,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,humidity,45,0.3575757575757576,3.4531588755943003,0.000554062575742087,0.10787405396198418,1.078740539619842,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,dew_point,45,0.5878787878787879,5.683527781077305,1.3194427772589279e-08,0.04396240216855293,0.43962402168552933,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,heat_index,45,0.5515151515151515,5.331364269685252,9.747766416268178e-08,0.04502921221335677,0.4502921221335677,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,wet_bulb,45,0.5737373737373738,5.54657530442484,2.913191909925672e-08,0.028071740045569945,0.28071740045569943,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,wbgt_shade,45,0.5151515151515151,4.979200758293198,6.3847387443694e-07,0.023769958769513502,0.23769958769513502,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,temperature,45,0.4696969696969697,4.539213561500994,5.646442607476487e-06,0.028326121265213798,0.283261212652138,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,tmax,45,0.5737373737373738,5.54657530442484,2.913191909925672e-08,0.054772994923276294,0.547729949232763,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,tmin,45,0.32727272727272727,3.159689282767589,0.0015793747337466968,0.0191669839793847,0.191669839793847,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,humidity,45,-0.5454545454545454,-5.272670351119909,1.344529385605142e-07,-0.1143750994657868,-1.1437509946578681,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,dew_point,45,0.10909090909090909,1.0467082144152695,0.29523417397862484,0.00389906841064529,0.0389906841064529,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,heat_index,45,0.3838383838383838,3.70749918937745,0.00020931608647556388,0.03184354168866736,0.31843541688667365,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,wet_bulb,45,0.2222222222222222,2.1423280276349908,0.032167094986236044,0.008565357042240348,0.08565357042240347,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,wbgt_shade,45,0.32323232323232326,3.120560003724028,0.0018050751879576943,0.014039147977258522,0.14039147977258523,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Netrakona,temperature,18,0.49019607843137253,2.8029498705907097,0.005063753941491278,0.02787671232876754,0.2787671232876754,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,tmax,18,0.477124183006536,2.727194468682853,0.006387538146755745,0.09324200913241872,0.9324200913241871,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,tmin,18,0.1503267973856209,0.8333094209864272,0.4046702444107404,0.02060184145519628,0.2060184145519628,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,humidity,18,0.20261437908496732,1.1363310286178554,0.2558180494665365,0.024221983825714232,0.24221983825714233,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,dew_point,18,0.5163398692810458,2.9544606744064237,0.003132160694736097,0.03742009132420095,0.37420091324200955,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,heat_index,18,0.5947712418300654,3.4089930858535658,0.0006520313225353291,0.08270851706183802,0.8270851706183802,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,wet_bulb,18,0.5163398692810458,2.9544606744064237,0.003132160694736097,0.03592411275095467,0.3592411275095467,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,wbgt_shade,18,0.5294117647058824,3.030216076314281,0.0024437883543766414,0.03540862962473431,0.3540862962473431,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Nilphamari,temperature,45,0.24848484848484848,2.3966683414181404,0.016544891610385193,0.009887201775246523,0.09887201775246524,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,tmax,45,0.3878787878787879,3.7466284684210116,0.0001792272344829371,0.07199947026250636,0.7199947026250636,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,tmin,45,-0.3090909090909091,-2.9836075270715625,0.002848719202171779,-0.018418228770294188,-0.18418228770294187,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,humidity,45,-0.00808080808080808,-0.06847623832623259,0.9454065347373615,-0.004024481699639537,-0.04024481699639537,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,dew_point,45,0.1919191919191919,1.8488584348082797,0.06447825692077358,0.009675610150269517,0.09675610150269517,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,heat_index,45,0.37575757575757573,3.629240631290327,0.00028425617643224044,0.023921881593604095,0.23921881593604094,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,wet_bulb,45,0.21616161616161617,2.083634109069649,0.03719346193018369,0.008666905410054125,0.08666905410054125,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,wbgt_shade,45,0.21414141414141413,2.064069469547868,0.03901113018279423,0.007481977344833347,0.07481977344833346,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Noakhali,temperature,30,0.5494252873563218,4.246165378833376,2.1746014793322388e-05,0.03953370639797694,0.39533706397976937,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,tmax,30,0.6505747126436782,5.031170742987445,4.874937469256935e-07,0.09450863752738403,0.9450863752738403,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,tmin,30,0.15402298850574714,1.177508046231104,0.2389927879015219,0.009756662939148427,0.09756662939148426,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,humidity,30,-0.19540229885057472,-1.4986466042941324,0.13396533563924473,-0.061043081749073025,-0.6104308174907302,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,dew_point,30,0.4574712643678161,3.5325241386933124,0.0004116126465696368,0.03074848002249782,0.3074848002249782,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,heat_index,30,0.6,4.63866806091041,3.506617245463417e-06,0.08583809520985063,0.8583809520985063,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,wet_bulb,30,0.535632183908046,4.139119192812366,3.486417895492977e-05,0.03127109303532638,0.3127109303532638,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,wbgt_shade,30,0.5540229885057472,4.281847440840378,1.8534804304470853e-05,0.034218520006855734,0.34218520006855735,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pabna,temperature,45,0.4404040404040404,4.255309095987311,2.0876041834982928e-05,0.02172177888467092,0.2172177888467092,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,tmax,45,0.498989898989899,4.822683642118952,1.4163952273271718e-06,0.060358679536935717,0.6035867953693572,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,tmin,45,0.19393939393939394,1.8684230743300605,0.061703123301370955,0.009937312027075155,0.09937312027075154,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,humidity,45,0.49292929292929294,4.7639897235536095,1.898021750434964e-06,0.14957117570363923,1.4957117570363923,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,dew_point,45,0.7393939393939394,7.15087574521086,8.624212455288216e-13,0.06643187540023135,0.6643187540023134,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,heat_index,45,0.6646464646464646,6.426984082904973,1.301603269610041e-10,0.06142059450605725,0.6142059450605725,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,wet_bulb,45,0.7515151515151515,7.268263582341544,3.6415315207705135e-13,0.042035098789325445,0.4203509878932544,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,wbgt_shade,45,0.7111111111111111,6.876970791905929,6.113776152005812e-12,0.036025242150418565,0.3602524215041857,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,temperature,43,0.20930232558139536,1.9674990560364605,0.04912570463735344,0.014296577046474402,0.142965770464744,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,tmax,43,0.46622369878183834,4.39547661454954,1.105299636217083e-05,0.10103877679697337,1.0103877679697337,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,tmin,43,-0.2292358803986711,-2.1558766252314405,0.03109330013620326,-0.04011128023000173,-0.40111280230001733,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,humidity,43,0.38205980066445183,3.6001046557262892,0.00031808912635789,0.14503157737145464,1.4503157737145465,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,dew_point,43,0.530454042081949,5.002471004177809,5.660009732011417e-07,0.04815465651361666,0.4815465651361666,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,heat_index,43,0.4263565891472868,4.018721476159579,5.851479109653113e-05,0.04825273365024456,0.4825273365024456,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,wet_bulb,43,0.49058693244739754,4.625715865787848,3.7330677242763954e-06,0.0336068263414616,0.33606826341461604,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,wbgt_shade,43,0.43078626799557035,4.060583158202908,4.895029825302544e-05,0.027191768025178458,0.2719176802517846,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Patuakhali,temperature,30,0.4942528735632184,3.8179806347493375,0.00013454848403249287,0.03367860795413612,0.3367860795413612,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,tmax,30,0.664367816091954,5.138216929008454,2.773575977776943e-07,0.10587989519827304,1.0587989519827303,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,tmin,30,0.0022988505747126436,0.0,1.0,0.0013677582305792089,0.013677582305792088,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,humidity,30,-0.2597701149425287,-1.9981954723921767,0.045695472216719324,-0.07886032302945978,-0.7886032302945978,decreasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,dew_point,30,0.3195402298850575,2.462062278483218,0.01381406773792504,0.01775690015343952,0.1775690015343952,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,heat_index,30,0.5632183908045977,4.353211564854385,1.3415756811685497e-05,0.0645374194851131,0.645374194851131,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,wet_bulb,30,0.42528735632183906,3.2827497046442904,0.0010279989595816108,0.022217100148683312,0.2221710014868331,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,wbgt_shade,30,0.4482758620689655,3.4611600146793062,0.0005378530133013371,0.025077011745174595,0.25077011745174593,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,temperature,30,0.4160919540229885,3.211385580630284,0.0013209656271615522,0.027492877492877692,0.27492877492877693,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,tmax,30,0.6666666666666666,5.156878748740195,2.5110028589736544e-07,0.10095758057044524,1.0095758057044524,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,tmin,30,-0.08045977011494253,-0.6065950541190537,0.5441196833389508,-0.0073937074829932515,-0.07393707482993252,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,humidity,30,-0.28735632183908044,-2.212287844434196,0.02694678246348925,-0.09788257801360926,-0.9788257801360927,decreasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,dew_point,30,0.20919540229885059,1.605692790315142,0.10834142617557863,0.011948337384289154,0.11948337384289154,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,heat_index,30,0.5172413793103449,3.9963909447843533,6.431548927388064e-05,0.053056292017910955,0.5305629201791096,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,wet_bulb,30,0.3333333333333333,2.569108464504227,0.010196053861281307,0.015204216447067462,0.15204216447067462,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,wbgt_shade,30,0.3471264367816092,2.6761546505252367,0.0074472272290626584,0.019277042142837743,0.19277042142837741,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Rajbari,temperature,45,0.5515151515151515,5.331364269685252,9.747766416268178e-08,0.034735578098770856,0.3473557809877086,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,tmax,45,0.5717171717171717,5.527010664903059,3.257331671058239e-08,0.05420200407343734,0.5420200407343734,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,tmin,45,0.49696969696969695,4.803119002597171,1.562129793519773e-06,0.027683259610037356,0.2768325961003736,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,humidity,45,-0.36363636363636365,-3.5118527941596427,0.00044499440544454316,-0.07546249819209058,-0.7546249819209059,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,dew_point,45,0.4222222222222222,4.079227340291284,4.518563237798645e-05,0.021848887161629787,0.21848887161629788,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,heat_index,45,0.5191919191919192,5.018330037336759,5.212257758735461e-07,0.049272010452601545,0.49272010452601545,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,wet_bulb,45,0.5131313131313131,4.959636118771417,7.062534637114481e-07,0.022218442432003275,0.22218442432003274,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,wbgt_shade,45,0.5313131313131313,5.135717874467444,2.8106904270686073e-07,0.02630561493257065,0.26305614932570653,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajshahi,temperature,45,0.4262626262626263,4.118356619334845,3.8158387015041484e-05,0.021203229122759848,0.21203229122759848,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,tmax,45,0.49292929292929294,4.7639897235536095,1.898021750434964e-06,0.06979194961356616,0.6979194961356616,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,tmin,45,0.1191919191919192,1.1445314120241732,0.25240331848130193,0.00574481922930118,0.0574481922930118,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,humidity,45,0.33535353535353535,3.237947840854712,0.0012039281829079318,0.10708734479952187,1.0708734479952187,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,dew_point,45,0.6686868686868687,6.466113361948534,1.0055556387555953e-10,0.05445351821635096,0.5445351821635096,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,heat_index,45,0.6646464646464646,6.426984082904973,1.301603269610041e-10,0.06076216144378767,0.6076216144378767,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,wet_bulb,45,0.6909090909090909,6.681324396688122,2.367928075841519e-11,0.035982684619391164,0.35982684619391164,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,wbgt_shade,45,0.6666666666666666,6.446548722426753,1.1442580216680653e-10,0.0307306869924285,0.307306869924285,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangamati,temperature,43,0.06755260243632337,0.6279252306499342,0.5300529217566403,0.004819984758647637,0.04819984758647637,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangamati,tmax,43,0.6013289036544851,5.6722579168710725,1.4092758959804996e-08,0.06053701067159197,0.6053701067159197,increasing,6. Hill Tract Zone (Elevated Terrain)
Rangamati,tmin,43,-0.21373200442967885,-2.0093607380797893,0.04449889083488601,-0.02967535141910673,-0.2967535141910673,decreasing,6. Hill Tract Zone (Elevated Terrain)
Rangamati,humidity,43,0.08748615725359911,0.8163027998449144,0.414326973448099,0.016687592075462936,0.16687592075462937,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangamati,dew_point,43,0.016611295681063124,0.14651588715165131,0.8835141491217924,0.0009122827213077349,0.00912282721307735,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangamati,heat_index,43,0.1273532668881506,1.193057938234875,0.2328466829852629,0.014425085341515497,0.14425085341515498,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangamati,wet_bulb,43,0.12292358803986711,1.151196256191546,0.2496515050691539,0.005756028544061694,0.05756028544061694,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangamati,wbgt_shade,43,0.1450719822812846,1.3605046664081908,0.1736702772203822,0.006670852806490786,0.06670852806490786,no trend,6. Hill Tract Zone (Elevated Terrain)
Rangpur,temperature,45,0.25757575757575757,2.484828113407872,0.012961400112060595,0.011000447296678383,0.11000447296678384,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,tmax,45,0.3939393939393939,3.8053223869863535,0.0001416196092791644,0.06594568964102375,0.6594568964102375,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,tmin,45,-0.26666666666666666,-2.572750097114167,0.010089403008295639,-0.014802380217644392,-0.14802380217644392,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,humidity,45,0.11313131313131314,1.085837493458831,0.2775508951844028,0.026541618302910006,0.2654161830291001,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,dew_point,45,0.39595959595959596,3.8248870265081343,0.0001308320670567742,0.02001404138121355,0.2001404138121355,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,heat_index,45,0.38585858585858585,3.727063828899231,0.00019372341116885572,0.02738884962999729,0.2738884962999729,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,wet_bulb,45,0.34545454545454546,3.335771038463616,0.0008506318978698246,0.013396384945585527,0.13396384945585527,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,wbgt_shade,45,0.3212121212121212,3.100995364202247,0.0019287131011707093,0.011356587386493866,0.11356587386493866,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Satkhira,temperature,45,0.45252525252525255,4.372696933117995,1.227210307108706e-05,0.017774583925942604,0.17774583925942605,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,tmax,45,0.597979797979798,5.781350978686208,7.4103105873746244e-09,0.02627489809389656,0.2627489809389656,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,tmin,45,0.23030303030303031,2.220586585722114,0.026378975197504317,0.010179493017607861,0.1017949301760786,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,humidity,45,-0.09292929292929293,-0.8901910982410236,0.37336328368191696,-0.013916900187975027,-0.1391690018797503,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,dew_point,45,0.3797979797979798,3.6683699103338885,0.0002441018429149011,0.01892500093595633,0.18925000935956332,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,heat_index,45,0.5111111111111111,4.940071479249636,7.809393771651685e-07,0.04168560725106863,0.4168560725106863,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,wet_bulb,45,0.41818181818181815,4.040098061247723,5.342885743275794e-05,0.016646789228605016,0.16646789228605016,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,wbgt_shade,45,0.44646464646464645,4.314003014552653,1.6032475830041193e-05,0.017119799704436306,0.17119799704436306,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Shariatpur,temperature,45,0.4121212121212121,3.9814041426823805,6.850934954338861e-05,0.022015317147910766,0.22015317147910768,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,tmax,45,0.5757575757575758,5.56613994394662,2.6044410628145442e-08,0.05707281160620248,0.5707281160620248,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,tmin,45,0.06262626262626263,0.5967215054143126,0.5506933321069332,0.0031198593412756666,0.031198593412756666,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,humidity,45,-0.3111111111111111,-3.0031721665933433,0.00267181235202818,-0.07318044432393793,-0.7318044432393793,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,dew_point,45,0.15151515151515152,1.457565644372665,0.1449603050703394,0.006362809637283559,0.06362809637283559,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,heat_index,45,0.40404040404040403,3.9031455845952574,9.495054962727068e-05,0.032707583929606425,0.32707583929606426,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,wet_bulb,45,0.296969696969697,2.8662196899408783,0.004154058587343634,0.009862010526073089,0.0986201052607309,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,wbgt_shade,45,0.38585858585858585,3.727063828899231,0.00019372341116885572,0.013900274545386074,0.13900274545386074,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
